Unnamed: 0,SizeRank,RegionName,StateName,State,City,Metro,CountyName,Percent Change,ZHVF 1-Year Forecast (%),Mean Income,luxury_business_count
2956,3216,33133,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2.953332081818392,6.2,80570.36363636363,0
2957,3217,30012,GA,GA,Conyers,"Atlanta-Sandy Springs-Alpharetta, GA",Rockdale County,1.4441472490688854,5.9,38906.81818181818,0
2958,3218,33713,FL,FL,Saint Petersburg,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,7.046698390596956,5.8,45893.72727272727,3
2959,3219,32607,FL,FL,Gainesville,"Gainesville, FL",Alachua County,12.05729922581972,4.3,35028.36363636364,0
2960,3220,99207,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,3.8408920349300137,6.0,33834.545454545456,0
2961,3221,80122,CO,CO,Centennial,"Denver-Aurora-Lakewood, CO",Arapahoe County,4.525841686153279,3.2,70709.45454545454,0
2963,3223,21230,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,2.9132288182815187,2.4,85280.90909090909,0
2964,3224,20003,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,1.0961249704464564,0.7,106096.54545454546,0
2965,3225,34243,FL,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",Manatee County,8.25205523635264,5.0,55418.36363636364,0
2967,3227,91423,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1.7957906971729685,3.2,87775.63636363637,0
2968,3228,73112,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,4.305582708024064,4.2,46215.90909090909,0
2969,3229,48917,MI,MI,Lansing,"Lansing-East Lansing, MI",Eaton County,-3.144854301729749,3.0,46822.27272727273,0
2970,3230,93940,CA,CA,Monterey,"Salinas, CA",Monterey County,5.729573264586396,3.8,65949.63636363637,0
2971,3231,91607,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2.245436188793934,2.8,63206.36363636364,0
2973,3233,55411,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,9.083700588236605,2.5,37567.72727272727,0
2976,3234,60169,IL,IL,Hoffman Estates,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,14.555107563714865,2.9,59987.181818181816,0
2977,3237,32570,FL,FL,Milton,"Pensacola-Ferry Pass-Brent, FL",Santa Rosa County,5.145049540737997,5.6,42526.454545454544,0
2978,3238,15236,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,0.0380126842454492,2.8,47058.36363636364,0
2979,3239,33143,FL,FL,South Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,3.013693040418133,6.4,57582.72727272727,0
2980,3240,85629,AZ,AZ,Sahuarita,"Tucson, AZ",Pima County,3.78442430937812,4.6,58602.09090909091,1
2985,3246,33026,FL,FL,Pembroke Pines,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2.151980568687283,5.1,53503.0,0
2986,3247,7740,NJ,NJ,Long Branch,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,7.635128243635153,2.1,60850.63636363636,0
2987,3248,79761,TX,TX,Odessa,"Odessa, TX",Ector County,13.403461803167945,0.6,46623.27272727273,0
2988,3249,68022,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,10.586356502864213,3.1,72068.09090909091,0
2989,3250,27514,NC,NC,Chapel Hill,"Durham-Chapel Hill, NC",Orange County,2.516344318662948,5.2,51202.09090909091,0
2992,3253,92602,CA,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3.797368272864144,4.0,117110.90909090907,0
2993,3255,46077,IN,IN,Zionsville,"Indianapolis-Carmel-Anderson, IN",Boone County,-0.4447992303114246,4.9,85629.81818181818,2
2995,3257,77079,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1.5175473397605053,2.1,81609.18181818182,0
2996,3258,22153,VA,VA,Springfield,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,4.903668570882078,1.6,99202.45454545454,0
2997,3259,34639,FL,FL,Land O Lakes,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,0.1601026077663239,5.3,55201.545454545456,1
3002,3264,46235,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,3.7962850314426526,5.8,31407.0,0
3003,3266,95070,CA,CA,Saratoga,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,4.425857398052647,0.4,107902.0,0
3006,3270,84070,UT,UT,Sandy,"Salt Lake City, UT",Salt Lake County,-1.0905004610015665,4.2,57865.181818181816,0
3007,3271,2904,RI,RI,Providence,"Providence-Warwick, RI-MA",Providence County,8.209657047457872,5.3,36264.72727272727,0
3008,3272,59801,MT,MT,Missoula,"Missoula, MT",Missoula County,4.707426545549343,6.8,37368.454545454544,0
3009,3273,28803,NC,NC,Asheville,"Asheville, NC",Buncombe County,3.3483071934590103,4.8,50037.63636363636,0
3013,3277,33156,FL,FL,Pinecrest,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,1.4171586718226512,7.2,94568.81818181818,0
3014,3278,77053,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1.3754457156272306,3.4,41620.0,0
3015,3279,55418,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,7.145065952522524,2.0,55836.09090909091,0
3017,3282,75208,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,-0.2591452661425006,3.9,68906.09090909091,0
3018,3283,91206,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1.594154278578944,3.2,63284.545454545456,0
3019,3284,98312,WA,WA,Bremerton,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,2.4758041315816834,3.5,48853.63636363636,0
3020,3284,55416,MN,MN,Saint Louis Park,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1.9134471242347943,1.6,80681.18181818182,0
3022,3287,76140,TX,TX,Everman,"Dallas-Fort Worth-Arlington, TX",Tarrant County,4.321856648466532,3.8,44313.09090909091,0
3024,3290,83616,ID,ID,Eagle,"Boise City, ID",Ada County,-0.5417074022912868,5.5,62439.181818181816,3
3025,3291,33702,FL,FL,Saint Petersburg,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,6.728101264635587,5.6,45569.72727272727,1
3026,3292,97086,OR,OR,Happy Valley,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,3.666606009371835,2.2,56152.545454545456,0
3029,3295,2062,MA,MA,Norwood,"Boston-Cambridge-Newton, MA-NH",Norfolk County,5.606294007204636,3.4,65272.36363636364,0
3033,3299,10014,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2.6618151952161497,-0.7,149060.72727272726,0
3034,3300,58701,ND,ND,Minot,"Minot, ND",Ward County,11.302044362807411,0.4,50153.36363636364,0
3035,3302,88011,NM,NM,Las Cruces,"Las Cruces, NM",Dona Ana County,6.940284055702207,4.7,46493.181818181816,0
3038,3306,91604,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1.4581631972948104,3.1,98178.09090909093,0
3039,3307,15001,PA,PA,Aliquippa,"Pittsburgh, PA",Beaver County,7.073897176069082,3.2,40200.90909090909,0
3040,3308,94526,CA,CA,Danville,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,4.471263817104218,0.1,99371.72727272728,0
3041,3309,70461,LA,LA,Slidell,"New Orleans-Metairie, LA",Saint Tammany Parish,-1.8911860963756344,-0.6,44717.27272727273,0
3042,3309,76087,TX,TX,Weatherford,"Dallas-Fort Worth-Arlington, TX",Parker County,2.474906394102915,3.2,61240.81818181818,0
3043,3311,75010,TX,TX,Carrollton,"Dallas-Fort Worth-Arlington, TX",Denton County,0.7296279452623464,3.8,69515.72727272728,0
3045,3312,76020,TX,TX,Azle,"Dallas-Fort Worth-Arlington, TX",Parker County,4.894967243857043,3.6,53406.63636363636,0
3046,3314,90803,CA,CA,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,5.689083014827313,3.1,82301.90909090909,0
3047,3315,1821,MA,MA,Billerica,"Boston-Cambridge-Newton, MA-NH",Middlesex County,3.1117092010722125,3.0,75927.18181818182,0
3048,3316,30311,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,4.741803842009938,6.1,34357.36363636364,0
3049,3317,19151,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,5.546136880155628,3.1,37050.36363636364,0
3050,3318,20815,MD,MD,Chevy Chase,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2.103667446117266,0.4,115827.36363636365,0
3051,3319,50310,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,0.5035582570319843,2.7,51792.0,0
3053,3321,30248,GA,GA,Locust Grove,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,0.6562021112436944,5.2,50803.454545454544,0
3056,3325,85716,AZ,AZ,Tucson,"Tucson, AZ",Pima County,3.1058245864455074,4.5,39487.36363636364,6
3057,3326,20886,MD,MD,Montgomery Village,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,5.884401609875529,1.5,69439.81818181818,0
3060,3330,76053,TX,TX,Hurst,"Dallas-Fort Worth-Arlington, TX",Tarrant County,-1.0660535143869965,4.1,44267.36363636364,0
3062,3332,93101,CA,CA,Santa Barbara,"Santa Maria-Santa Barbara, CA",Santa Barbara County,3.125374759063393,4.3,62991.454545454544,26
3063,3334,76548,TX,TX,Harker Heights,"Killeen-Temple, TX",Bell County,-0.2975261506013385,3.6,52233.0,0
3064,3336,29405,SC,SC,North Charleston,"Charleston-North Charleston, SC",Charleston County,14.119016367143267,6.2,35525.545454545456,0
3065,3337,50322,IA,IA,Urbandale,"Des Moines-West Des Moines, IA",Polk County,4.079020980575072,2.3,54841.0,0
3066,3338,85050,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2.759974684398981,5.1,68502.54545454546,0
3068,3340,39208,MS,MS,Pearl,"Jackson, MS",Rankin County,1.7215585364351158,1.6,39210.454545454544,0
3070,3342,40241,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,2.095715041921121,2.8,63362.81818181818,0
3071,3343,30501,GA,GA,Gainesville,"Gainesville, GA",Hall County,1.0528782959606096,7.5,43483.90909090909,0
3073,3345,45005,OH,OH,Franklin,"Cincinnati, OH-KY-IN",Warren County,3.0901435270704085,4.9,42585.0,0
3074,3346,75204,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,-0.497377781138117,3.3,92377.09090909093,0
3075,3347,22101,VA,VA,McLean,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,7.360618222494885,1.6,134634.18181818182,0
3076,3348,8648,NJ,NJ,Lawrence Township,"Trenton-Princeton, NJ",Mercer County,7.918457016125094,4.1,70772.81818181818,1
3077,3348,23233,VA,VA,Henrico,"Richmond, VA",Henrico County,1.7111227267141365,3.7,74312.81818181818,0
3078,3350,98040,WA,WA,Mercer Island,"Seattle-Tacoma-Bellevue, WA",King County,1.2253950146691948,3.2,94602.36363636365,0
3079,3352,75234,TX,TX,Farmers Branch,"Dallas-Fort Worth-Arlington, TX",Dallas County,0.7303664911062049,4.0,58892.27272727273,0
3080,3355,87505,NM,NM,Santa Fe,"Santa Fe, NM",Santa Fe County,6.48297714046489,4.9,57464.72727272727,0
3081,3356,68134,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,6.130545613788468,4.4,41991.81818181818,0
3082,3357,94131,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,2.518208096259805,-0.5,125695.72727272728,0
3084,3360,37214,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,-1.319624732996178,4.0,52223.0,13
3085,3361,37311,TN,TN,Cleveland,"Cleveland, TN",Bradley County,6.703616613194853,6.3,30987.454545454544,0
3086,3362,34990,FL,FL,Palm City,"Port St. Lucie, FL",Martin County,4.924818114010651,5.3,77750.90909090909,0
3087,3362,30341,GA,GA,Chamblee,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,-4.380614846415432,4.2,59320.09090909091,0
3095,3371,22408,VA,VA,Fredericksburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Spotsylvania County,3.90351489474151,2.0,62979.181818181816,0
3102,3380,91324,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,-0.8768151118724792,3.2,57029.454545454544,0
3103,3381,92673,CA,CA,San Clemente,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3.711666147022002,4.6,85768.27272727272,0
3104,3382,18018,PA,PA,Bethlehem,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,1.880977389487396,4.8,46164.09090909091,0
3106,3385,33837,FL,FL,Davenport,"Lakeland-Winter Haven, FL",Polk County,3.483288745550478,4.7,44695.454545454544,0
3107,3387,80516,CO,CO,Erie,"Greeley, CO",Weld County,5.447339901473383,2.6,81915.18181818182,0
3109,3389,46530,IN,IN,Granger,"South Bend-Mishawaka, IN-MI",Saint Joseph County,11.421095094841927,4.2,64996.63636363636,0
3110,3390,76014,TX,TX,Arlington,"Dallas-Fort Worth-Arlington, TX",Tarrant County,-3.2112046617927743,4.1,43498.36363636364,0
3111,3391,75089,TX,TX,Rowlett,"Dallas-Fort Worth-Arlington, TX",Dallas County,0.5135835599383215,3.8,70979.63636363637,0
3114,3394,1876,MA,MA,Tewksbury,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1.3947135024696846,3.5,59108.181818181816,0
3115,3395,75604,TX,TX,Longview,"Longview, TX",Gregg County,4.949425739788551,2.2,38836.63636363636,0
3117,3397,76182,TX,TX,North Richland Hills,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1.9095359638168417,3.7,64763.81818181818,0
3118,3398,4103,ME,ME,Portland,"Portland-South Portland, ME",Cumberland County,2.849027781826699,6.4,54404.63636363636,0
3120,3399,2446,MA,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",Norfolk County,6.592323400883257,2.1,80789.18181818182,0
3121,3401,77041,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,3.3751472071420827,2.8,71245.45454545454,0
3123,3405,37931,TN,TN,Knoxville,"Knoxville, TN",Knox County,-0.8845635649631187,7.5,57100.63636363636,0
3124,3406,45215,OH,OH,Lockland,"Cincinnati, OH-KY-IN",Hamilton County,6.095282420719135,5.4,43506.09090909091,0
3125,3406,77566,TX,TX,Lake Jackson,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,0.7221627360728547,2.3,61789.36363636364,0
3126,3408,92604,CA,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,0.6540256243497151,4.2,76026.18181818182,0
3127,3409,76107,TX,TX,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1.6061236418661955,3.6,67439.18181818182,0
3131,3416,35810,AL,AL,Huntsville,"Huntsville, AL",Madison County,8.343835182983259,5.7,31378.90909090909,0
3134,3421,33325,FL,FL,Davie,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,6.622223354419746,5.2,65463.63636363636,0
3135,3421,62221,IL,IL,Shiloh,"St. Louis, MO-IL",Saint Clair County,4.903821023867151,2.9,42743.09090909091,1
3137,3425,98445,WA,WA,Clover Creek,"Seattle-Tacoma-Bellevue, WA",Pierce County,0.559409774571682,3.1,48654.27272727273,0
3138,3426,98029,WA,WA,Issaquah,"Seattle-Tacoma-Bellevue, WA",King County,-0.1273664119970815,3.7,81690.72727272728,0
3139,3427,30028,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,3.650212238712836,5.6,54754.27272727273,0
3140,3428,92124,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2.131490494435834,4.5,88398.18181818182,0
3141,3431,3060,NH,NH,Nashua,"Manchester-Nashua, NH",Hillsborough County,2.196369245544078,6.4,49353.81818181818,0
3142,3432,37923,TN,TN,Knoxville,"Knoxville, TN",Knox County,1.0091183411020408,7.9,48476.545454545456,0
3143,3434,33173,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,4.315071787269014,5.3,53047.27272727273,0
3144,3435,98498,WA,WA,Lakewood,"Seattle-Tacoma-Bellevue, WA",Pierce County,-2.515061828584216,3.2,48847.90909090909,0
3145,3436,67037,KS,KS,Derby,"Wichita, KS",Sedgwick County,6.725161824394295,4.4,50700.454545454544,0
3147,3438,22310,VA,VA,Rose Hill,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,4.581781670880234,1.6,101041.27272727272,0
3149,3440,38135,TN,TN,Bartlett,"Memphis, TN-MS-AR",Shelby County,3.9048049733458456,4.3,61277.0,0
3150,3440,91303,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,-0.1216233579321566,3.1,54511.27272727273,0
3151,3442,89113,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,-2.0094644615954405,3.1,71879.81818181818,0
3153,3446,76016,TX,TX,Arlington,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2.773965020363214,3.7,60730.545454545456,0
3154,3447,57108,SD,SD,Sioux Falls,"Sioux Falls, SD",Lincoln County,0.4944946168840789,2.5,56256.09090909091,0
3155,3448,90005,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,-1.8376310770184625,1.2,41286.27272727273,0
3157,3450,58102,ND,ND,Fargo,"Fargo, ND-MN",Cass County,6.780265955408868,0.6,39124.09090909091,0
3161,3455,7090,NJ,NJ,Westfield,"New York-Newark-Jersey City, NY-NJ-PA",Union County,6.833091753065183,1.5,85900.18181818182,0
3163,3457,97068,OR,OR,West Linn,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,6.484318266042513,2.3,66086.72727272728,0
3165,3461,28211,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,8.5077324481825,4.8,68758.63636363637,0
3169,3465,46236,IN,IN,Lawrence,"Indianapolis-Carmel-Anderson, IN",Marion County,8.506487133574572,5.2,64042.181818181816,2
3170,3467,27545,NC,NC,Knightdale,"Raleigh-Cary, NC",Wake County,-0.5066061111246998,4.6,51364.0,0
3172,3469,33401,FL,FL,West Palm Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,3.653018683226334,5.5,60475.09090909091,0
3173,3470,34205,FL,FL,Bradenton,"North Port-Sarasota-Bradenton, FL",Manatee County,1.1767233015292058,5.4,35258.0,0
3174,3472,30339,GA,GA,Vinings,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,-2.8981628154230687,4.1,76788.54545454546,0
3175,3474,68046,NE,NE,Papillion,"Omaha-Council Bluffs, NE-IA",Sarpy County,9.427375571630648,3.5,51328.454545454544,0
3177,3476,75241,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,3.857828350218082,4.5,27555.90909090909,0
3178,3477,36526,AL,AL,Daphne,"Daphne-Fairhope-Foley, AL",Baldwin County,1.0329937119118329,4.4,48762.09090909091,0
3179,3478,68123,NE,NE,Bellevue,"Omaha-Council Bluffs, NE-IA",Sarpy County,7.85650834124482,3.8,54259.90909090909,0
3181,3480,33328,FL,FL,Davie,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,6.801937580513716,5.4,59061.0,0
3183,3482,94132,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,4.019088701835742,-0.2,68298.90909090909,0
3185,3486,33596,FL,FL,Valrico,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,0.1873650091514528,5.3,68328.90909090909,2
3188,3490,60181,IL,IL,Villa Park,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,9.0943355349517,2.4,59107.81818181818,0
3192,3494,29611,SC,SC,Greenville,"Greenville-Anderson, SC",Greenville County,3.937717616292909,5.6,29128.090909090908,0
3193,3496,80111,CO,CO,Greenwood Village,"Denver-Aurora-Lakewood, CO",Arapahoe County,0.6012697322699868,3.0,79559.0,0
3195,3498,94589,CA,CA,Vallejo,"Vallejo, CA",Solano County,3.347194945796562,2.0,55486.36363636364,0
3196,3499,30033,GA,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1.2284915914455057,4.6,68697.81818181818,0
3197,3500,33570,FL,FL,Ruskin,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,4.437073570183929,5.3,43564.09090909091,1
3199,3502,99577,AK,AK,Eagle River,"Anchorage, AK",Anchorage Borough,14.65675637659688,0.4,72466.90909090909,0
3202,3506,2893,RI,RI,West Warwick,"Providence-Warwick, RI-MA",Kent County,8.153593387002388,5.3,44518.0,0
3203,3507,8865,NJ,NJ,Phillipsburg,"Allentown-Bethlehem-Easton, PA-NJ",Warren County,7.779383613596598,4.7,47579.90909090909,0
3204,3508,96825,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,5.846127588619483,1.6,82195.27272727272,0
3205,3509,33127,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,11.065146243735157,6.7,26597.81818181818,0
3207,3514,30324,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,-4.0534128357765535,3.5,76577.45454545454,0
3208,3515,29456,SC,SC,Ladson,"Charleston-North Charleston, SC",Dorchester County,5.611526385787267,4.7,50733.63636363636,0
3210,3517,97220,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,4.58119069742794,2.1,46762.27272727273,0
3212,3519,60527,IL,IL,Willowbrook,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,5.208447003469206,2.1,68749.72727272728,0
3213,3519,61821,IL,IL,Champaign,"Champaign-Urbana, IL",Champaign County,6.403666165172423,1.8,48243.90909090909,0
3214,3521,34667,FL,FL,Hudson,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,11.52042190965419,5.5,34488.63636363636,2
3216,3524,48091,MI,MI,Warren,"Detroit-Warren-Dearborn, MI",Macomb County,4.444205845047654,3.8,39689.90909090909,0
3217,3525,72204,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,3.3016947513737938,1.3,29193.636363636364,0
3218,3525,6051,CT,CT,New Britain,"Hartford-East Hartford-Middletown, CT",Hartford County,8.019412012394248,6.4,30568.36363636364,0
3220,3527,85257,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1.921204579518456,5.1,60064.27272727273,0
3221,3529,98683,WA,WA,Vancouver,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,-0.5970715368573559,2.6,59428.09090909091,0
3222,3530,94043,CA,CA,Mountain View,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,-1.1633109516149402,0.8,119689.72727272728,0
3224,3532,33445,FL,FL,Delray Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,5.51337181333305,5.6,58374.36363636364,0
